# Total covariance for dl_yy[1e24]: ycibfreexymv
# 
# To get the bandpowers errors, you can do: dl_yy_err[1e12] = sqrt( diag(cov) )
# 
# C_Total = C_Stat + C_Cal-Sys + C_CMB-Sys + C_CIB-Sys + C_kSZ-Sys + C_Rad-Sys
# 
# Dimension: NbinsxNbins = 9x9
# 
# Multipole el_eff = 750, 1250, 1750, 2250, 2750, 3250, 3750, 4250, 4750
# 
0.0447918	0.0183936	0.0151753	0.0114104	0.00752217	0.00407068	0.00356628	0.00296266	0.00149122
0.0183936	0.0212185	0.0145646	0.0108338	0.00823011	0.00622263	0.00434785	0.00396843	0.00341938
0.0151753	0.0145646	0.0168954	0.0110275	0.00856668	0.0061475	0.00450859	0.00383091	0.00308162
0.0114104	0.0108338	0.0110275	0.012302	0.00776929	0.0054067	0.00436326	0.00353318	0.00329806
0.00752217	0.00823011	0.00856668	0.00776929	0.00863778	0.00522221	0.00446227	0.00354415	0.00325427
0.00407068	0.00622263	0.0061475	0.0054067	0.00522221	0.00668772	0.00543089	0.00534304	0.00492501
0.00356628	0.00434785	0.00450859	0.00436326	0.00446227	0.00543089	0.00720247	0.00639972	0.0064143
0.00296266	0.00396843	0.00383091	0.00353318	0.00354415	0.00534304	0.00639972	0.00757327	0.00733635
0.00149122	0.00341938	0.00308162	0.00329806	0.00325427	0.00492501	0.0064143	0.00733635	0.00885135
